Date,Precip,Temp,AtmPressure,RelHumidity,Visibility,StageHeight,Wx,Wy
1980-01-01,0.0,29.5,29.04,85.56,3.63,5.0,2.844075898848595,-6.319504116747496
1980-01-02,0.0,27.67,29.15,80.1,6.82,4.95,-6.871628619001554,-8.42244739505797
1980-01-03,0.0,24.33,29.3,78.65,11.99,4.91,6.818191590971434,3.870124472004282
1980-01-04,0.03,27.0,29.14,87.27,5.22,4.85,-7.51699490408285,3.566116601009069
1980-01-05,0.03,26.83,29.12,85.96,5.61,4.85,-8.774203008525228,1.911481510553222
1980-01-06,0.11,21.67,28.65,82.73,4.46,4.8,-13.5787788957321,-13.588261982344193
1980-01-07,0.0,9.17,28.98,68.42,13.04,4.39,4.141966587106216,-15.754625123794462
1980-01-08,0.02,5.83,29.33,61.29,11.97,4.35,-3.8761861167676535,-5.635670429343584
1980-01-09,0.0,1.67,29.41,59.65,12.07,4.35,2.9144905513277197,6.188000066759974
1980-01-10,0.0,29.17,28.7,79.4,11.25,4.4,-17.001126790515098,3.36014699869362
1980-01-11,0.0,31.5,28.9,58.21,9.81,4.4,8.487503559470364,-20.89173959554297
1980-01-12,0.0,19.5,29.25,47.79,17.6,5.09,-11.882389514652814,3.4746538564393554
1980-01-13,0.01,40.0,28.79,51.85,18.37,4.8,-12.528577461797592,-4.639433886126344
1980-01-14,0.0,34.5,29.05,72.54,16.61,4.85,-3.177154965998865,8.17426365625851
1980-01-15,0.08,42.33,28.93,88.25,5.25,4.75,-6.990901456712036,7.887895588973115
1980-01-16,1.03,38.67,28.77,98.56,2.53,4.89,-11.786422089018062,-2.458018376560085
1980-01-17,0.0,30.0,29.03,89.62,7.44,5.66,5.818462145427952,-9.733503904669787
1980-01-18,0.0,28.17,29.23,92.52,3.5,5.85,-4.468808244507943,-0.8008450997651418
1980-01-19,0.07,24.83,29.47,89.19,5.35,6.02,-5.76982073016831,-8.032513226986934
1980-01-20,0.0,24.33,29.48,72.73,16.84,5.92,3.0602363574725664,-6.0164319522789445
1980-01-21,0.0,27.33,29.04,79.67,15.49,5.82,-6.746506744585854,-6.136696729125334
1980-01-22,0.0,24.0,28.91,70.0,15.06,5.72,10.540057026923952,-13.73110694260266
1980-01-23,0.01,15.0,28.91,71.15,17.66,5.4,7.472347192609613,-6.402314224801782
1980-01-24,0.04,31.83,28.47,82.56,15.43,4.95,-1.8141285670154952,-11.04196710474806
1980-01-25,0.0,27.33,28.88,75.96,13.63,5.16,11.741727363765582,-3.7630756722392067
1980-01-26,0.0,11.5,29.29,58.58,19.83,5.04,-7.99939205598978,-10.209340171361106
1980-01-27,0.0,9.83,29.3,62.18,13.94,4.94,8.21672941083268,-5.540167667964321
1980-01-28,0.0,10.5,29.34,57.9,15.62,4.9,7.348857024237511,-6.238902182060158
1980-01-29,0.0,7.67,29.46,47.96,14.99,4.7,-4.344699905934651,-6.357167822810047
1980-01-30,0.06,5.83,29.45,69.02,5.46,4.65,8.239991357034501,4.333433100440888
1980-01-31,0.0,2.17,29.59,62.04,14.04,4.73,6.397417323021446,-7.251341365230651
1980-02-01,0.0,3.5,29.52,60.75,12.78,4.85,-5.177357420848488,0.3620360987320115
1980-02-02,0.0,15.67,29.35,64.25,10.17,4.87,-3.1829579560316468,8.567868967843454
1980-02-03,0.0,14.5,29.45,66.85,8.84,4.98,1.8450773763375032,6.5552871390449035
1980-02-04,0.14,15.0,29.35,72.02,6.67,5.0,-7.973738966656709,7.606568667383499
1980-02-05,0.14,21.33,29.06,84.79,3.66,4.72,-10.823975429866241,-9.329826144878153
1980-02-06,0.0,14.33,29.27,82.48,10.25,4.69,9.209057284351266,-3.1099298920613814
1980-02-07,0.0,13.33,29.49,86.81,5.27,4.66,-4.5553393113178755,1.9111472362855741
1980-02-08,0.03,17.5,29.51,80.23,5.82,4.69,-3.114823923549999,5.682277001808394
1980-02-09,0.0,9.67,29.31,80.06,3.59,4.7,2.9074289380833642,-4.844518239205571
1980-02-10,0.0,16.83,28.96,73.69,12.53,4.75,-3.6725157866092966,-11.25603073010666
1980-02-11,0.0,14.83,29.02,77.04,15.99,4.81,6.431689141979989,-10.962548735624244
1980-02-12,0.0,12.17,29.14,78.44,13.5,4.75,-8.249433901298044,-4.1400169453897835
1980-02-13,0.0,24.67,29.06,76.9,9.9,4.7,-7.363440217802794,-4.246145093946312
1980-02-14,0.09,23.17,29.26,81.99,4.96,4.5,6.690027098162127,7.975690404338451
1980-02-15,0.02,16.33,29.18,82.29,7.74,4.52,-8.30481528959288,13.264710438066274
1980-02-16,0.0,6.67,29.2,74.82,19.29,4.53,7.279750833842425,-10.11221181528406
1980-02-17,0.0,12.17,29.09,75.9,18.74,4.96,-4.58861116600866,-6.9881505111997
1980-02-18,0.0,23.0,28.79,70.58,15.09,4.61,-15.538826670585523,-2.172778336945577
1980-02-19,0.0,35.83,28.7,74.35,11.11,4.45,-10.278406986079192,0.48831324835444534
1980-02-20,0.0,36.17,28.75,94.46,2.12,4.45,-4.0151356628479835,3.9608440525885737
1980-02-21,0.17,37.0,28.68,96.67,1.24,4.5,0.7454811158498394,12.547874637001728
1980-02-22,0.0,37.33,28.83,94.9,2.17,5.3,4.809154921466403,-6.204395936860854
1980-02-23,0.0,31.83,29.08,79.12,10.74,5.95,8.230935953401723,-9.750348369724996
1980-02-24,0.02,31.33,29.14,78.56,12.18,6.3,4.862690962462278,-8.137852087841587
1980-02-25,0.11,18.17,29.33,76.15,8.75,6.25,15.153128370921987,-9.108518022947484
1980-02-26,0.0,19.67,29.19,76.65,16.13,6.02,-9.443803018846337,-7.896244964616334
1980-02-27,0.02,26.83,29.05,72.9,13.44,5.85,-6.674736064761505,-8.260284405864732
1980-02-28,0.0,22.0,29.08,74.17,15.73,5.5,11.776169529940692,5.692822779790044
1980-02-29,0.0,8.5,29.56,63.65,21.12,5.35,11.24068312037841,8.823329472893997
1980-03-01,0.0,12.33,29.69,58.96,19.98,5.0,11.466878725531298,2.6979792982818998
1980-03-02,0.0,14.17,29.34,59.42,17.91,4.93,-10.7191399903889,-5.121956449096913
1980-03-03,0.0,28.67,28.84,66.92,17.4,4.92,-13.024302896954316,-4.591691850330052
1980-03-04,0.27,25.5,28.82,86.27,5.0,4.83,13.171594102892277,2.5173813355654717
1980-03-05,0.0,12.5,29.15,72.21,16.33,4.84,8.208567953728384,-10.81830911691025
1980-03-06,0.0,20.17,29.04,73.94,15.63,4.8,-8.40264158076251,1.7355156194171524
1980-03-07,0.03,25.0,28.94,80.58,8.8,4.7,6.505365988789775,7.6735789141636666
1980-03-08,0.13,28.17,28.98,74.0,8.49,4.65,7.552065671938227,-5.6805637120564185
1980-03-09,0.0,32.33,28.85,80.92,6.72,4.68,-6.250928002158865,-7.702746205855817
1980-03-10,0.0,29.0,28.87,68.0,15.83,4.72,10.293463704723615,-13.327798203737089
1980-03-11,0.0,23.0,29.14,64.44,17.19,5.16,-1.6611378388675613,7.794967676666941
1980-03-12,0.14,28.33,28.86,76.67,7.53,5.18,-4.431363314577484,14.53970492046578
1980-03-13,0.07,26.33,28.85,82.58,6.65,5.5,9.918479152159149,-6.878129928126127
1980-03-14,0.0,30.33,29.12,74.19,10.94,5.38,-8.549152202830603,0.7269089439789916
1980-03-15,0.0,45.83,28.96,67.04,13.84,5.32,-13.318900895087003,4.4099635992659385
1980-03-16,0.0,44.0,28.77,72.35,11.54,5.93,-0.485060259824138,-14.621956659227909
1980-03-17,0.0,33.83,29.06,66.54,17.71,6.8,11.80056371455443,-8.579906527389522
1980-03-18,0.0,44.17,29.04,57.94,18.22,7.36,-13.248897658522893,-2.1980925444545347
1980-03-19,0.0,49.83,28.78,52.77,15.74,8.08,-14.340742439230826,-1.5098033950299272
1980-03-20,0.01,42.5,28.88,70.31,16.4,7.36,10.770107406017246,-6.6543509422672065
1980-03-21,0.0,37.0,29.1,60.9,18.64,7.12,10.754634145332048,-7.790779447530139
1980-03-22,0.0,38.5,29.06,62.85,15.24,7.12,-5.240648581305736,9.818986834050557
1980-03-23,0.0,38.5,28.92,74.19,8.41,6.76,12.108728494738948,5.4774806472225
1980-03-24,0.04,34.83,28.99,73.69,10.75,6.65,13.904436284208465,5.965195019308848
1980-03-25,0.0,35.5,29.17,65.17,12.71,6.06,1.130158826473725,6.563409253348715
1980-03-26,0.0,34.83,29.17,75.69,6.43,5.68,-5.91438163553715,9.546360032453254
1980-03-27,0.0,45.17,29.13,69.02,6.93,5.5,-2.8261914233940804,7.644288196969928
1980-03-28,0.07,43.33,29.05,76.29,3.85,5.3,5.7343786611674625,13.001576880146011
1980-03-29,0.08,41.33,29.03,84.75,3.35,5.25,4.077295777386562,9.838605548740416
1980-03-30,0.29,40.17,28.81,74.19,7.73,5.2,10.219211968217097,11.494003077633504
1980-03-31,0.0,45.0,28.96,55.29,15.93,5.35,-4.061205096976357,-8.510670547042299
1980-04-01,0.1,42.67,28.98,72.15,10.41,5.24,0.40204220201281243,11.512982327259984
1980-04-02,0.01,43.33,29.07,83.15,4.27,5.25,2.6662665548459925,9.523818701472099
1980-04-03,0.47,42.83,28.73,89.35,4.37,5.34,-15.620210817303844,-4.370058812302638
1980-04-04,0.0,44.33,29.05,57.27,19.57,6.02,10.019619716838797,-10.005639446329017
1980-04-05,0.0,50.0,29.03,53.08,19.67,5.96,-7.514580482302931,-5.958118845322895
1980-04-06,0.07,58.0,28.72,62.33,13.0,6.14,-14.26367717324853,1.6604558101162479
1980-04-07,0.0,58.33,28.62,60.04,15.26,6.24,-4.803287052928449,-12.26284361341895
1980-04-08,0.08,43.83,28.66,85.73,8.19,6.24,9.693903619088317,-13.450822748955783
1980-04-09,0.11,37.0,28.75,79.08,9.13,6.28,11.774610244939531,-12.053259043916924
1980-04-10,0.0,40.5,28.89,70.52,12.41,6.32,7.925663578437173,-5.899004733125283
1980-04-11,0.29,35.0,29.01,77.31,9.01,6.3,-5.687540276253644,4.780877074971978
1980-04-12,0.0,39.83,29.12,57.21,18.5,6.18,9.655575046800847,-8.110608516973114
1980-04-13,0.03,35.67,29.15,58.17,17.13,6.06,-6.890018372163301,9.946740512914378
1980-04-14,0.0,36.17,28.77,62.29,14.69,5.91,-7.468229355704483,-11.377945785184327
1980-04-15,0.0,47.33,28.85,51.79,17.64,5.82,10.329699098889252,-6.243574018653627
1980-04-16,0.0,50.17,29.15,48.19,16.32,5.78,-6.644774882132631,4.0273895721396595
1980-04-17,0.0,54.5,29.21,60.73,12.16,5.7,-2.717556175461281,7.821335463538963
1980-04-18,0.0,56.83,29.23,57.48,10.48,5.6,-6.2658919070566,-1.7659837510811345
1980-04-19,0.0,62.5,29.07,58.71,13.13,5.72,-8.631210380222463,-7.928468160517518
1980-04-20,0.0,65.83,29.04,51.79,13.07,5.99,-2.0385768320202797,-4.101293027808445
1980-04-21,0.0,73.0,28.97,39.48,13.23,5.43,-9.390004810330785,-1.8473520676808546
1980-04-22,0.0,78.5,28.84,31.47,12.48,5.41,-6.967632587756078,-13.181813081744087
1980-04-23,0.0,56.88,28.98,37.59,15.67,5.34,11.795695896257609,2.2586850871716004
1980-04-24,0.0,47.33,28.95,51.26,15.7,5.26,10.400501710519519,4.046623798857578
1980-04-25,0.0,47.67,29.0,64.27,15.72,5.24,6.495616088685609,2.714511305632872
1980-04-26,0.0,49.33,29.06,62.83,14.79,5.36,7.7845892068482465,6.018784834218763
1980-04-27,0.0,58.17,29.06,55.81,17.75,5.18,11.120755174794127,-1.765334059686627
1980-04-28,0.0,53.17,28.95,54.21,17.48,5.11,9.532961567221577,3.02037146024729
1980-04-29,0.0,52.33,28.87,68.52,14.64,5.04,7.9584082932116,2.321171565942682
1980-04-30,0.0,58.17,28.91,70.23,12.18,5.01,6.945572849652162,4.6707513089624815
1980-05-01,0.0,59.0,29.03,66.6,11.39,5.0,-3.8318102434604318,-0.7261062305969472
1980-05-02,0.0,63.67,29.04,52.92,13.32,4.94,5.772216168581843,4.614501110972056
1980-05-03,0.0,65.33,29.09,46.5,12.96,4.94,-2.193521764571965,6.267221255735997
1980-05-04,0.0,67.67,29.01,41.12,14.68,4.86,-0.9848555523169806,-5.949030134490026
1980-05-05,0.0,70.0,28.87,35.76,10.18,4.82,4.744991968552444,-11.06556149584705
1980-05-06,0.0,60.5,28.87,33.77,10.19,4.81,9.793403432989672,-7.089241792935696
1980-05-07,0.0,47.33,29.02,42.29,17.33,4.76,10.353854683748306,-3.6848057191422265
1980-05-08,0.0,47.83,29.08,42.67,17.29,4.75,7.396996530977223,-4.840458895674142
1980-05-09,0.0,52.83,28.9,38.9,15.95,4.69,-7.910386789353954,-0.6851137444355103
1980-05-10,0.26,62.33,28.56,68.38,14.26,4.67,-13.414878360466256,-1.9785445594916937
1980-05-11,0.0,51.0,28.86,63.06,15.49,4.68,-3.8132187195509464,8.394507906772514
1980-05-12,0.06,57.0,28.79,60.54,13.9,4.69,-0.15503122186767077,9.86878236259399
1980-05-13,0.13,54.33,28.86,68.54,13.59,4.71,10.81004089787357,-5.930591520776051
1980-05-14,0.01,55.17,29.06,64.31,14.59,4.7,-6.22572902561168,2.393574335519214
1980-05-15,0.0,58.67,29.13,60.73,10.87,4.66,3.9412487573151167,8.013205240910908
1980-05-16,0.12,54.5,29.11,72.96,7.16,4.66,-0.2529975738470262,13.057549242780114
1980-05-17,0.28,56.5,28.92,88.79,2.52,4.63,1.3134083002965256,9.60057595338489
1980-05-18,0.06,55.5,28.96,90.77,4.22,4.6,-6.05416072642746,-1.1899739066817083
1980-05-19,0.0,59.67,29.05,81.92,4.55,4.61,-1.3445847250301894,-4.701509536012395
1980-05-20,0.0,61.83,29.04,72.96,6.98,4.56,-0.6282178537213301,4.708273816194824
1980-05-21,0.0,64.5,29.1,61.58,8.86,4.62,-1.9625016960937154,2.6405846119428347
1980-05-22,0.0,68.5,29.05,52.29,10.21,4.6,-2.401708980114405,5.70507615854844
1980-05-23,0.0,66.33,28.88,58.92,8.97,4.58,-1.589041179473979,6.8993730244085185
1980-05-24,0.0,70.0,28.84,65.25,6.14,4.57,-2.1745012262550185,5.333773937561979
1980-05-25,0.0,72.33,28.88,63.15,6.34,4.56,-4.846357984078591,6.811931759064948
1980-05-26,0.01,73.17,29.0,57.31,8.87,4.49,-7.605886157170708,7.440436530483881
1980-05-27,0.03,76.33,29.01,59.08,11.08,4.47,-9.965866120891585,0.28707570511158786
1980-05-28,0.02,75.83,28.95,58.68,10.29,4.48,-8.512971057463755,-1.8421247989168539
1980-05-29,0.97,76.33,28.8,69.56,7.92,4.72,-11.852848355047897,3.5042240042894455
1980-05-30,0.53,70.5,28.72,68.17,14.19,5.52,-6.01188177409486,-13.611453909641911
1980-05-31,0.01,66.5,28.96,67.52,15.6,6.35,-4.385656951122996,-5.091602214143062
1980-06-01,0.64,70.33,28.73,70.77,14.34,7.2,-0.7241239576505002,-8.097687601652499
1980-06-02,0.73,67.17,28.74,76.46,12.69,7.98,-1.803381124045094,8.848091123029748
1980-06-03,0.0,67.0,29.03,67.19,17.19,8.68,-2.3255704891217395,5.74732302033965
1980-06-04,0.62,70.5,29.06,68.69,11.95,8.42,-9.903107357064375,9.910023444697668
1980-06-05,0.03,78.0,28.79,66.1,9.39,8.38,-15.697976092240355,0.2520845244163517
1980-06-06,0.46,78.33,28.78,73.04,10.95,8.06,-8.529802556467008,4.182399831160204
1980-06-07,0.0,71.67,28.9,72.06,13.44,7.48,10.259423246967495,-9.319003951044495
1980-06-08,0.0,61.67,29.28,50.83,20.09,7.02,9.586878672636725,-6.333392243982928
1980-06-09,0.0,68.17,29.01,44.21,18.64,6.92,5.984439400397232,-11.36010937724515
1980-06-10,0.0,67.5,29.02,51.96,17.48,6.72,-5.786478821581954,-6.563471859266521
1980-06-11,0.0,65.5,29.19,48.17,17.06,6.39,-7.230069833404459,3.208456046776211
1980-06-12,0.06,71.17,29.08,55.44,14.19,6.06,-13.791499696671371,3.209382513305863
1980-06-13,0.5,76.33,28.89,64.52,10.53,5.82,-13.893256390679976,1.880911178878473
1980-06-14,0.43,74.83,28.85,75.75,11.0,5.79,-1.7403946418888847,9.308701654392221
1980-06-15,1.86,67.0,28.93,79.29,11.26,6.35,6.197405391381708,8.893692507326355
1980-06-16,0.0,61.5,29.2,71.69,15.3,6.74,-0.9485757831209726,4.112007293728506
1980-06-17,0.0,63.5,29.13,66.21,18.02,7.19,-6.699620287311291,-0.07133025898580586
1980-06-18,0.39,68.5,28.96,73.29,11.73,7.16,-8.817244946310137,-0.4744381485171319
1980-06-19,0.09,64.0,29.04,67.48,14.97,6.78,10.25476053006218,2.4354643235077034
1980-06-20,0.0,62.67,29.17,59.67,17.27,6.36,-6.325781870835681,2.207823299679265
1980-06-21,0.0,68.83,29.05,61.5,17.64,6.1,-6.991075640316194,-1.348799981975651
1980-06-22,0.12,72.33,28.95,71.25,10.21,5.89,-8.343512078920483,2.980839846235951
1980-06-23,0.17,74.33,28.93,73.48,13.01,5.7,-2.4408833283069957,4.906372242053488
1980-06-24,0.0,72.33,28.95,76.19,5.15,5.54,-2.724715200466213,7.180412737186377
1980-06-25,0.0,76.0,28.98,76.0,4.34,5.38,-5.1203278529778995,2.9312527489144866
1980-06-26,0.0,81.33,28.96,74.31,4.39,5.28,-6.451840739674873,0.324578295441312
1980-06-27,0.22,83.67,28.81,71.56,6.57,5.15,-10.725802224202658,4.723935504141576
1980-06-28,0.0,77.33,28.9,57.6,17.31,5.08,7.273016087067014,-3.42707411610318
1980-06-29,0.0,70.5,28.96,56.94,17.08,5.28,6.845450167890924,-8.9276151350135
1980-06-30,0.0,68.33,28.99,58.07,13.74,5.8,-5.814639393833738,3.4868852461296784
1980-07-01,0.0,78.67,28.91,63.31,13.25,6.52,9.740402398189717,2.1273131225421458
1980-07-02,0.0,69.33,29.12,63.23,16.86,6.36,6.59757177373413,2.309144146740669
1980-07-03,0.03,70.83,29.04,75.44,8.54,6.12,-1.214267212416421,6.049335098740229
1980-07-04,0.06,78.5,28.94,78.4,7.2,6.08,-6.835252446172996,3.7158745938319933
1980-07-05,0.03,79.83,28.99,68.79,16.3,5.36,2.4109822169105617,-7.669991183159275
1980-07-06,0.01,78.17,29.03,74.46,13.7,5.23,-7.280740147373521,7.370238999274269
1980-07-07,0.0,88.17,28.89,63.27,15.08,5.11,-9.897539042224981,-5.776705021691191
1980-07-08,0.0,83.17,28.95,66.79,14.54,4.99,-3.4065359864025653,6.625557529245694
1980-07-09,0.52,80.83,28.9,71.5,13.78,5.08,-9.429952640312777,0.9728274263496582
1980-07-10,0.0,82.17,28.96,72.06,10.96,5.06,-4.141631022215528,2.5809479800689425
1980-07-11,0.0,84.17,28.89,76.27,9.01,5.15,-7.549826294966617,0.9551036152327357
1980-07-12,0.0,83.0,28.91,63.56,15.22,5.15,7.904819311575538,-5.394324021723431
1980-07-13,0.0,81.17,28.98,68.62,13.25,5.02,-8.027181038794183,6.454019257053945
1980-07-14,0.0,89.0,28.83,65.9,11.58,4.96,-11.228030215716942,-1.2733175075162497
1980-07-15,0.04,87.17,28.86,67.06,16.04,4.83,-7.5574475517681945,-0.43575968408392657
1980-07-16,0.05,80.83,28.92,62.88,18.45,4.82,5.815790161277649,-5.152619217445249
1980-07-17,0.01,79.0,28.95,63.66,15.94,4.8,-5.656971682878266,-2.4632440762363426
1980-07-18,0.04,79.62,28.92,71.57,14.24,4.75,-10.208786684417538,3.03367342211702
1980-07-19,0.0,81.75,28.95,74.08,10.69,4.7,-0.8933440722927991,9.0459955985231
1980-07-20,0.0,82.38,28.92,61.94,12.53,4.64,-1.9258172071060642,-9.761850648561172
1980-07-21,0.05,75.62,29.09,69.3,12.53,4.61,6.041879328843197,-4.477286474606832
1980-07-22,0.0,68.88,29.13,73.26,14.65,4.61,7.603420806595538,-4.186931100200964
1980-07-23,0.0,69.33,29.11,63.12,17.77,4.69,-3.252705282024287,4.410250372517563
1980-07-24,0.0,74.83,29.0,60.81,16.21,4.58,-9.499313746609653,1.5811193324581467
1980-07-25,0.09,74.83,28.98,70.88,10.81,4.62,-5.870582026049048,-3.757281820070175
1980-07-26,0.12,72.17,29.0,76.6,8.55,4.51,-4.493718360936037,5.116893128900224
1980-07-27,0.0,68.33,28.99,73.52,11.61,4.49,3.6487092168970516,3.5918408999467815
1980-07-28,0.0,72.83,28.92,68.38,12.4,4.42,-7.314702189564567,0.278445466796151
1980-07-29,0.0,76.5,28.96,61.04,15.66,4.41,5.784188151712675,4.742738388904318
1980-07-30,0.0,84.83,28.81,56.04,16.05,4.42,-11.446827603313656,-4.1912095891301515
1980-07-31,0.0,78.83,28.96,63.88,14.29,4.36,3.515416239056535,-7.330671774549562
1980-08-01,0.01,80.33,28.9,61.79,16.59,4.38,-0.6576070152036727,6.396284313064493
1980-08-02,0.0,77.33,28.73,66.69,17.62,4.31,-7.20108691912489,-6.5731915522985025
1980-08-03,0.0,74.17,28.79,61.88,16.55,4.31,-6.907606720202869,2.330036351434921
1980-08-04,0.33,73.5,28.71,75.06,11.63,4.33,-8.655019717470951,-2.6444533821168164
1980-08-05,0.0,73.33,28.9,68.21,16.79,4.39,-6.249266823448715,-2.8295342672148722
1980-08-06,0.08,80.17,28.99,68.62,15.29,4.46,-11.068300290246087,1.4277004885263518
1980-08-07,0.01,86.5,28.96,62.25,15.53,4.5,-10.266613355699322,-2.4288166263792554
1980-08-08,0.06,85.17,28.95,64.88,14.94,4.62,-9.109792442531479,-5.45857872105884
1980-08-09,0.39,79.5,28.95,77.15,11.56,4.48,0.6454038838784275,7.8334573354729296
1980-08-10,0.45,76.67,28.89,77.6,13.76,4.53,-1.0983802088492105,7.4292436301960345
1980-08-11,0.48,74.17,28.97,75.5,13.44,5.6,6.577072040018825,-5.7254277901657815
1980-08-12,0.01,71.25,29.07,68.29,17.41,6.78,-3.6131919359651046,-2.1215428428096246
1980-08-13,0.06,76.83,28.9,75.23,12.89,8.96,-4.732929486166773,8.626991276161876
1980-08-14,0.17,71.83,28.97,80.33,9.38,9.43,-3.0631467149566944,-5.309805288581683
1980-08-15,0.0,69.17,29.02,78.04,11.82,8.77,1.6577939724097681,8.35715975347138
1980-08-16,0.87,64.12,28.91,89.06,3.75,9.84,-4.612681413239175,13.09112562692597
1980-08-17,0.1,75.0,28.91,77.29,9.41,9.34,-7.223119235090065,-4.777253239642203
1980-08-18,0.0,75.0,28.93,73.83,15.36,8.73,-7.837825781733816,2.4772741098208537
1980-08-19,0.01,81.0,28.87,68.62,16.88,9.18,-10.938197825600856,-0.19856567684446888
1980-08-20,0.14,81.83,28.76,67.42,16.42,9.04,-11.313912386422269,-2.64948797173355
1980-08-21,0.0,72.67,28.96,63.27,18.02,8.46,3.574284057345081,-9.41431853494499
1980-08-22,0.0,70.83,29.18,64.25,17.6,8.5,-1.9785142719151951,4.526486637098125
1980-08-23,0.0,72.5,29.19,63.9,16.67,8.31,-9.531274577986194,3.8780026971411536
1980-08-24,0.0,75.5,29.08,60.62,15.12,7.86,-12.373567149282643,2.6300828888446555
1980-08-25,0.0,79.5,29.01,58.02,13.05,7.28,-10.79797381863631,1.3334771884231154
1980-08-26,0.0,78.67,29.04,67.9,6.39,6.79,-5.22838892092355,3.5505421123490253
1980-08-27,0.01,72.17,29.1,80.52,6.49,6.36,-4.8488895623089565,-5.295344182631687
1980-08-28,0.0,73.83,29.11,82.43,2.91,6.11,-1.1666782865874203,5.077692564108765
1980-08-29,0.0,79.17,29.02,69.75,4.89,6.24,-8.146070598167535,2.694055272200336
1980-08-30,0.5,72.83,28.93,80.62,5.39,6.48,-8.028028260163584,4.156003158566515
1980-08-31,0.22,73.0,28.86,81.31,9.88,6.67,-7.630198097783552,3.677088112702805
1980-09-01,0.07,72.5,28.9,77.48,15.72,6.69,-5.089353972741084,-6.695265203122617
1980-09-02,0.0,67.83,29.08,68.92,18.22,6.69,-4.968612747645669,-1.9291934490695726
1980-09-03,0.0,76.5,28.99,69.98,15.03,6.7,-13.523920476900523,2.7465569235810037
1980-09-04,0.71,69.17,29.11,71.12,15.34,6.75,-0.29042187210149356,-7.594448968569416
1980-09-05,0.08,71.5,29.17,71.9,16.12,6.52,-5.310706792126543,0.9211369974444615
1980-09-06,0.12,73.67,29.12,79.31,11.68,6.32,-5.753503772045539,4.996157958377393
1980-09-07,0.0,79.67,29.01,72.65,12.36,6.22,-9.922401499618772,-1.4652127764809848
1980-09-08,0.0,78.17,29.03,70.98,10.17,6.12,-6.879423481951862,-2.5011862297656546
1980-09-09,0.03,67.17,29.23,62.18,15.75,6.02,11.72826366747095,-5.722790520915551
1980-09-10,0.0,59.83,29.27,64.35,17.81,5.9,-0.7675796041817269,-3.782911782112322
1980-09-11,0.04,68.0,28.98,66.06,15.88,5.72,-9.168496033646546,2.2893624616926695
1980-09-12,0.01,77.0,28.78,71.71,8.53,5.61,-11.573797120001375,0.612633842558397
1980-09-13,0.27,70.33,28.97,75.56,13.55,5.68,1.5134865457424154,-9.044238966096412
1980-09-14,0.0,61.5,29.18,75.33,15.43,5.53,7.618553501825609,-4.242174270326569
1980-09-15,0.04,64.33,28.99,76.0,11.04,5.41,-8.41453816070161,3.6447836070329815
1980-09-16,0.16,55.17,28.84,72.88,13.37,5.35,9.864768392616345,-2.167105110518992
1980-09-17,0.0,52.0,28.96,62.58,16.3,5.32,-5.723311741719424,-3.2262366167249072
1980-09-18,0.0,63.33,29.05,62.79,14.81,5.24,-5.200585799291353,-5.853444058347966
1980-09-19,0.0,69.5,28.93,69.9,10.04,5.15,-12.132555224455617,3.287248655872369
1980-09-20,0.44,77.0,28.76,66.38,12.14,5.24,-12.628414174199275,1.1426090516370027
1980-09-21,0.12,68.5,28.79,68.96,14.06,5.25,-7.281427164845635,-3.9419815376340934
1980-09-22,0.03,63.5,28.94,67.04,18.08,5.39,9.964566757571768,-7.073599460946007
1980-09-23,0.0,54.17,29.16,60.04,19.36,5.83,-1.7984954128503408,4.25556274186579
1980-09-24,0.0,56.0,29.02,65.98,16.26,6.6,-7.286788199235046,0.6965039407561725
1980-09-25,0.03,53.67,29.13,67.06,18.56,7.17,7.152250026915917,-9.056319315951777
1980-09-26,0.0,50.83,29.34,60.44,18.33,6.93,-5.481149703963609,-1.737670257194857
1980-09-27,0.0,62.67,29.18,49.26,17.4,6.68,-7.421915846477477,-3.415269413649019
1980-09-28,0.11,63.83,29.09,58.17,16.69,6.46,-8.007140374207449,2.108104131141769
1980-09-29,0.0,61.33,28.99,70.17,15.16,6.15,-9.154452849695144,-1.6388999428606024
1980-09-30,0.0,67.67,28.91,72.25,11.05,6.0,-3.6716085571310666,-5.604399218756809
1980-10-01,0.0,59.88,28.85,58.98,15.79,5.75,5.74798408208929,-7.813493392334068
1980-10-02,0.0,52.62,28.99,58.64,16.69,5.65,8.018422340388122,-9.951547777665777
1980-10-03,0.0,44.62,29.01,58.83,17.05,5.55,4.440659061361791,-5.501404102658285
1980-10-04,0.0,45.88,29.05,63.47,15.44,5.45,2.9447026710862496,2.6477020562928724
1980-10-05,0.0,47.62,29.23,60.64,16.07,5.38,-6.429537978092716,3.195847522686811
1980-10-06,0.0,58.62,29.16,56.13,16.18,5.29,-3.435513092932425,-7.35742140891018
1980-10-07,0.0,62.0,29.02,53.17,17.88,5.26,-6.960443804441472,-3.2457082501685703
1980-10-08,0.0,65.88,28.86,52.47,16.47,5.21,5.461885288482633,-5.1398257845433815
1980-10-09,0.0,60.62,28.95,61.81,16.48,5.2,-4.343836600142985,5.817102680137101
1980-10-10,0.0,60.25,28.96,41.69,14.94,5.15,5.038782908103347,-12.94383122591629
1980-10-11,0.0,46.88,29.07,52.89,18.22,5.15,10.72837857367646,-10.454773702949284
1980-10-12,0.0,41.38,29.22,61.57,18.73,5.05,-0.3649913273252165,-4.214223692565142
